"Date","Price","Open","High","Low","Change %"
"Aug 27, 2020","0.329","0.382","0.382","0.305","-9.49%"
"Aug 26, 2020","0.363","0.368","0.376","0.363","-3.58%"
"Aug 25, 2020","0.377","0.353","0.385","0.353","5.01%"
"Aug 24, 2020","0.359","0.306","0.367","0.306","16.56%"
"Aug 21, 2020","0.308","0.299","0.316","0.291","2.67%"
"Aug 20, 2020","0.300","0.292","0.308","0.292","0.67%"
"Aug 19, 2020","0.298","0.290","0.298","0.278","-2.93%"
"Aug 18, 2020","0.307","0.307","0.327","0.295","-0.65%"
"Aug 17, 2020","0.309","0.325","0.325","0.305","-5.21%"
"Aug 14, 2020","0.326","0.306","0.338","0.306","6.19%"
"Aug 13, 2020","0.307","0.325","0.325","0.291","-1.92%"
"Aug 12, 2020","0.313","0.325","0.325","0.293","5.03%"
"Aug 11, 2020","0.298","0.270","0.302","0.270","11.19%"
"Aug 07, 2020","0.268","0.312","0.320","0.248","-8.84%"
"Aug 06, 2020","0.294","0.326","0.326","0.290","-11.18%"
"Aug 05, 2020","0.331","0.331","0.331","0.323","0.61%"
"Aug 04, 2020","0.329","0.301","0.345","0.297","4.44%"
"Aug 03, 2020","0.315","0.295","0.315","0.287","9.19%"
"Aug 01, 2020","0.289","0.289","0.289","0.289","-6.33%"
"Jul 30, 2020","0.308","0.308","0.308","0.285","0.65%"
"Jul 29, 2020","0.306","0.314","0.314","0.295","-3.16%"
"Jul 28, 2020","0.316","0.304","0.347","0.304","8.97%"
"Jul 27, 2020","0.290","0.286","0.310","0.286","0.69%"
"Jul 24, 2020","0.288","0.296","0.296","0.284","-2.70%"
"Jul 23, 2020","0.296","0.288","0.300","0.288","0.68%"
"Jul 22, 2020","0.294","0.298","0.310","0.290","-1.67%"
"Jul 21, 2020","0.299","0.292","0.307","0.292","2.05%"
"Jul 20, 2020","0.293","0.301","0.301","0.289","7.92%"
"Jul 18, 2020","0.271","0.271","0.271","0.271","-7.97%"
"Jul 17, 2020","0.295","0.299","0.299","0.283","-2.64%"
"Jul 16, 2020","0.303","0.299","0.303","0.295","-0.66%"
"Jul 15, 2020","0.305","0.293","0.312","0.293","3.74%"
"Jul 14, 2020","0.294","0.283","0.306","0.283","7.69%"
"Jul 13, 2020","0.273","0.281","0.288","0.273","-4.88%"
"Jul 09, 2020","0.287","0.283","0.291","0.275","3.61%"
"Jul 08, 2020","0.277","0.273","0.285","0.262","-1.77%"
"Jul 07, 2020","0.282","0.282","0.290","0.271","-3.09%"
"Jul 06, 2020","0.291","0.299","0.299","0.265","-2.02%"
"Jul 03, 2020","0.297","0.320","0.324","0.281","-6.31%"
"Jul 02, 2020","0.317","0.324","0.332","0.313","-4.80%"
"Jul 01, 2020","0.333","0.345","0.360","0.322","1.83%"
"Jun 30, 2020","0.327","0.342","0.350","0.327","-3.82%"
"Jun 29, 2020","0.340","0.370","0.370","0.332","-3.68%"
"Jun 27, 2020","0.353","0.353","0.353","0.353","-5.11%"
"Jun 26, 2020","0.372","0.368","0.387","0.364","1.92%"
"Jun 25, 2020","0.365","0.376","0.376","0.338","-3.18%"
"Jun 24, 2020","0.377","0.408","0.408","0.374","-5.28%"
"Jun 23, 2020","0.398","0.368","0.405","0.368","7.86%"
"Jun 22, 2020","0.369","0.358","0.399","0.339","1.65%"
"Jun 19, 2020","0.363","0.344","0.374","0.333","6.45%"
"Jun 18, 2020","0.341","0.382","0.382","0.337","-11.20%"
"Jun 17, 2020","0.384","0.384","0.391","0.384","1.86%"
"Jun 16, 2020","0.377","0.377","0.419","0.377","-0.53%"
"Jun 15, 2020","0.379","0.375","0.398","0.356","1.61%"
"Jun 12, 2020","0.373","0.328","0.391","0.328","7.49%"
"Jun 11, 2020","0.347","0.328","0.366","0.317","-5.45%"
"Jun 10, 2020","0.367","0.300","0.378","0.300","1.66%"
"Jun 09, 2020","0.361","0.439","0.439","0.361","-17.39%"
"Jun 08, 2020","0.437","0.433","0.456","0.433","0.46%"
"Jun 05, 2020","0.435","0.401","0.475","0.390","8.48%"
"Jun 04, 2020","0.401","0.379","0.431","0.379","8.67%"
"Jun 03, 2020","0.369","0.351","0.425","0.351","8.21%"
"Jun 02, 2020","0.341","0.330","0.356","0.330","10.36%"
"Jun 01, 2020","0.309","0.298","0.320","0.298","-0.64%"
"May 29, 2020","0.311","0.315","0.318","0.300","-3.42%"
"May 28, 2020","0.322","0.385","0.385","0.308","-0.62%"
"May 27, 2020","0.324","0.254","0.364","0.254","28.57%"
"May 26, 2020","0.252","0.223","0.263","0.223","19.15%"
"May 23, 2020","0.212","0.212","0.212","0.212","-10.00%"
"May 22, 2020","0.235","0.254","0.254","0.235","-5.62%"
"May 21, 2020","0.249","0.256","0.271","0.249","-7.09%"
"May 20, 2020","0.268","0.279","0.279","0.250","-3.25%"
"May 19, 2020","0.277","0.292","0.313","0.273","-7.67%"
"May 18, 2020","0.300","0.315","0.319","0.264","-2.91%"
"May 15, 2020","0.309","0.313","0.331","0.309","-1.28%"
"May 14, 2020","0.313","0.389","0.397","0.270","-19.12%"
"May 13, 2020","0.387","0.423","0.423","0.380","-9.58%"
"May 12, 2020","0.428","0.465","0.468","0.414","-8.74%"
"May 11, 2020","0.469","0.473","0.506","0.469","0.43%"
"May 08, 2020","0.467","0.554","0.554","0.456","-4.89%"
"May 07, 2020","0.491","0.491","0.491","0.491","-5.21%"
"May 06, 2020","0.518","0.489","0.539","0.489","7.69%"
"May 05, 2020","0.481","0.473","0.506","0.444","2.12%"
"May 04, 2020","0.471","0.485","0.489","0.467","-2.48%"
"Apr 30, 2020","0.483","0.490","0.501","0.476","-1.02%"
"Apr 29, 2020","0.488","0.549","0.549","0.481","-13.48%"
"Apr 28, 2020","0.564","0.490","0.564","0.479","14.87%"
"Apr 27, 2020","0.491","0.471","0.491","0.461","5.14%"
"Apr 24, 2020","0.467","0.493","0.493","0.447","-4.30%"
"Apr 23, 2020","0.488","0.493","0.503","0.463","-1.41%"
"Apr 22, 2020","0.495","0.505","0.505","0.490","-1.39%"
"Apr 21, 2020","0.502","0.558","0.558","0.491","-14.92%"
"Apr 20, 2020","0.590","0.590","0.590","0.559","3.06%"
"Apr 18, 2020","0.572","0.572","0.572","0.572","-3.29%"
"Apr 17, 2020","0.592","0.576","0.607","0.576","0.17%"
"Apr 16, 2020","0.591","0.612","0.612","0.586","-1.99%"
"Apr 15, 2020","0.603","0.623","0.634","0.598","-5.04%"
"Apr 14, 2020","0.635","0.635","0.645","0.630","-0.31%"
"Apr 13, 2020","0.637","0.647","0.677","0.637","-2.45%"
"Apr 09, 2020","0.653","0.643","0.658","0.643","-0.91%"
"Apr 08, 2020","0.659","0.649","0.669","0.629","1.23%"
"Apr 07, 2020","0.651","0.616","0.661","0.616","10.90%"
"Apr 06, 2020","0.587","0.572","0.632","0.572","4.92%"
"Apr 05, 2020","0.559","0.559","0.559","0.559","0.00%"
"Apr 04, 2020","0.559","0.559","0.559","0.559","-2.53%"
"Apr 03, 2020","0.574","0.609","0.609","0.559","-7.12%"
"Apr 02, 2020","0.618","0.693","0.693","0.593","-14.64%"
"Apr 01, 2020","0.724","0.754","0.764","0.714","-9.61%"
"Mar 27, 2020","0.801","0.821","0.875","0.775","-2.79%"
"Mar 26, 2020","0.824","0.963","0.963","0.804","-13.26%"
"Mar 25, 2020","0.950","1.017","1.050","0.917","-5.61%"
"Mar 24, 2020","1.007","1.000","1.040","0.980","-2.00%"
"Mar 23, 2020","1.027","1.087","1.087","0.967","-6.64%"
"Mar 20, 2020","1.100","1.204","1.303","1.084","-8.64%"
"Mar 19, 2020","1.204","1.290","1.290","1.078","8.27%"
"Mar 18, 2020","1.112","0.915","1.112","0.915","23.28%"
"Mar 17, 2020","0.902","0.798","1.000","0.798","8.54%"
"Mar 16, 2020","0.831","0.890","0.890","0.688","-6.63%"
